Image	OCR
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000468.jpg	['n', 'GOOD', ' F', 'HAIRCU']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000576.jpg	['Hiv]', 'tho virutthat coutotaids']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000586.jpg	"['#1 PRESCRIBED', 'BIKTARVY""', 'Hiv TREATMENT', 'Ilyou to oliglblo; you moy Do ablo t0 poy', 'De Inttle $e s0 por month Ior Your Co Day:', 'Rostrictiont Opply Sce tormn and cond [iont', 'Ollondadvancingaccorr coin', '105s BIK-INFO', 'DIKIARVYcom', 'Gillad']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000255.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livi', '7;105']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000308.jpg	['Shot ShowTvi Jamuary ?0, 2027', 'GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'WAchcddo']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000145.jpg	['AP', 'DeSantis argues US should be like', 'Florida ahead of 2024 bid', 'ue asencunitomacs', 'MSNBC', 'JnchLMuLdowe']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000076.jpg	['Is the JR-15 a Rcal Riflc Designed for Children?', 'True', 'MSNBC', 'JEAccl ddo', 'Snopes']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000554.jpg	['BREAKING NEWS', 'JAN. 6 JUDGE ORDERS HEARING NO LATER THAN FRIDAY', 'MSNBC', 'LIVE', '7:30 5']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000765.jpg	['After', 'Operation( )Smile', '888-800-6791', 'wwwoporatlonsmilo.org']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000730.jpg	"['Cosentyx""', 'Dontur Iyouroollco', 'anuno', 'COSENIX']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000800.jpg	['67', 'MSNBC']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000395.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'LIVE', '9.256']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000305.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRAcILMulDor']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000103.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Iealaa']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000502.jpg	['Donuld', '6ron Donabilmo', 'IF YOU GO AFTER ME; iM COMING AFTER Youi', '10 Sk Rulqutna', '40k Luo:', '^a04, 7078, #iiopm', 'ARAE', 'MSNBC', 'Liv', '6:336', 'Iquuo']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000634.jpg	['Coordinated', 'Etiont', 'MSNBC', 'LivE', '0.416']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000128.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHILMAL Dor_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000378.jpg	"['OH SEC . OF STATE ADMITTED ISSUE 1 BALLOT MEASURE', 'MSNBC', 'IS ""100% ABOUT STOPPING POSSIBLE ABORTION AMENDMENT', 'IUcHLLMuldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000857.jpg	['Ct', 'n', 't']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000383.jpg	"['CONNIE SCHULTZ', '""Hopefully Yo4as"" SueSTACX AUIHOR', 'MSNBC', 'WiUchLLiuldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000434.jpg	['FARXIGA helps reduce the risk', 'of kidney failure, which can lead to dialysis', 'For adults with chronic kidnoy discase to reduce', 'thc risk of end-stagc kidney discase', 'Not (or pcoplo with polycyelic kidnoy dibo4io, or thosa rccently', 'farxiqu', 'or curtontly toking Ummunosupprossivo thoropy for kidney discose.']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000422.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000079.jpg	['MSNBC', 'Livi', '0.041']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000570.jpg	['Libcry', 'Mutuil']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000483.jpg	['Not', 'mo, all Iho girls woro scared.', 'Just ']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000336.jpg	"['CONNIE SCHULTZ', '""Hopefully Yo43s"" SUESTACX KUTHOR', 'MSNBC', 'JRAcHLLMLDON']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000105.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACIILMALDo_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000126.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Liv', '7.005']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000032.jpg	['ShoT JhowTv', 'Jamuary ?0,2022', 'GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'LivI', '74015']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000102.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livd', '0.005']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000360.jpg	['High-STAKFIRHZ', 'OHIo BALLOT MEASURE COULD DECIDE', 'MSNBC', 'OF ABORTION IN THE STATE', 'WLcMLLluldow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000370.jpg	"['OH SEC . OF STATE ADMITTED ISSUE 1 BALLOT MEASURE', 'MSNBC', 'IS ""100% ABOUT STOPPING POSSIBLE ABORTION AMENDMENT', 'IichLliuldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000405.jpg	['High-STAKFIRHZ', 'OHIo BALLOT MEASURE COULD DECIDE', 'MSNBC', 'OF ABORTION IN THE STATE', 'Livt', '7*205']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000548.jpg	"['9R8D', 'uuunranotm', 'DoraloJ Thum', 'contluriJtion 0itintdo ,trnmengmmot yolontioretoteeunttotortunu', 'Delenoante(14iRe!DonteHntn int @ovarnmtntt(1s ReplUe € qunnmiecreuuie > RaanngOn Int dJme"" (pcue', 'ptopotan', 'courmrae', 'dnman', 'ee', 'oconuingt', 'Hated', 'OuoI', 'Io Injt', 'Ineroaned', 'hall meat Jnd coniet snante', 'Telntnotic', 'Io d4teend [Intth On', 'Deiote Avouiii1', 'Jonjmnanboin Daria', 'Juelelatt0r', 'aunno', 'Gonad DyJydoe', 'Mnya', 'T n', '049inor]', 'Mott', 'BREAKING NEWS', 'JAN. 6 JUDGE ORDERS HEARING NO LATER THAN FRIDAY', 'MSNBC', 'Iupon']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000043.jpg	"['5', '72u""', 'GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'WcHLLMul doree']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000100.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHLMuaLDor_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000341.jpg	['@ARLY VOTINg', 'ENTRANCE', 'HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'JiachLLluldow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000200.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Liv', '78126']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000227.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livt', 'Oham']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000038.jpg	"['Fa""', 'GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'Wich doo']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000606.jpg	['ARace for [omorrows Technologies']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000763.jpg	['Operation( )Smile', '888-800-6791', 'www oporatlonsmlle.org']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000564.jpg	['Liberty Mutual.', 'insurance', 'LI', 'Liberts', 'Muluil']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000527.jpg	"[""The defendant's principal objection to it"", 'is that it', 'would not permit the defendant or his counsel to publicly', 'disseminate; and publicize in the media, various', 'materials obtained from the Government in discovery:', 'BREAKING NEWS', 'DOJ: TRUMP ATTEMPTING TO ""TRY THIS CASE IN THE MEDIA""', 'MSNBC', 'LIVE', '9;345', 'Jtee', 'Jeattt 44', 'Cttdd']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000284.jpg	"[""What is Ohio's Issue 1? We explain"", 'would raise the threshold for constitutional amendments', 'to pass from 50%', 'to 60%', 'py', 'MSNBC', 'Livi', '9.10 5', 'Niwno']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000277.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'IachcLMutdow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000769.jpg	['Care for_keeping traditions', 'care']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000119.jpg	['Je NEWS', 'Trump Signs Bill Revoking Obama-Era Gun ', 'Checks for Pcople With Mental Illnesses', 'Ilaui', 'MSNBC', 'Uedanet']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000459.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000627.jpg	['RECOMMENDED', 'SWEETENER', 'BRAND', 'BY DOCTORS & DIETITIANS']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000228.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livd', 'Oham']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000705.jpg	"['WAPO: FEDERAL PROSECUTORS HAVE ISSUED NEW SUBPOENAS', 'MSNBC', 'RELATED To "" FAKE ELECTOR"" SCHEME IN MULTIPLE STATES', 'WiAchLlMuldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000450.jpg	['Caer', 'Utah Mountaln Inn', 'DODD', '02non4', '#cumtanalt', 'Mookt noty']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000733.jpg	"[""Cosentyx'"", '(secukinumab)', 'ASK YOUR RHEUMATOLOGIST:', 'Poy #e Ulttlo $60', 'So co PAY pcr month:', 'Forcemntrcially Inwucdonly LinltoteA$ orely', '1novaRTIS', '10aa coslntyX', 'COSINTYX comi']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000179.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHLMLDow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000766.jpg	['Operation( )Smile', '888-800-6791', 'www opcratlonsmlle org']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000339.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'Live', '0.225']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000203.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livt', '0.136']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000445.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000780.jpg	['67', 'MSNBC', 'IRAcHL Mldow_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000740.jpg	['Rewards o @ny Way vou travel']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000804.jpg	['67', 'MSNBC', 'JRAcHILMualDow_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000894.jpg	['Sen Tem Fnn', 'e', '4']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000745.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000331.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'Livi', '7*216']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000010.jpg	['MSNBC', 'JRACHILMALDor_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000866.jpg	"['JoEI', 'REDUCE', 'STEROIDS', ""Don't stop talne stcroids without talking to your doctors""]"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000324.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'LiVE', '0.21 #']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000034.jpg	['GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'Iachauddow_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000637.jpg	['Ui (huahlnelon Nosl', 'Fake elector plot raised concerns OT', 'Icgal peril. indictment shows', 'LneDne', 'Smith investigation into the electors does not', 'appear to be over: In recent days, federal prosecutors', 'have issued a new raft of subpoenas about the elector', 'scheme in multiple states, according to people with', 'knowledge of their activities who spoke o the condition', 'of anonymity to discuss sensitive information:', 'MSNBC', 'Livi', '9.426', 'The']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000591.jpg	['Subaruls tho largest corporate supportor', '0l AdoptAClassroom org:']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000899.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000487.jpg	['Mj']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000163.jpg	"['Tomid', 'molaria', 'BCBSNEWS', 'Alcrt', 'attor', 'KecaHoracaonco', 'how t0', 'protcct', 'Malariaconfirmcdin Horlda', 'in Florido', 'Icrdl', 'Ct', 'mosqpultortenltcr', 'Foxg', 'FFlorida malaria cases contracted,', 'ransmitted in Sarasota, which hasn""t', 'hhappened since 1950s: Health officials', 'MSNBC', 'LIVI', '78105', 'cueor', 'LOuTMT', 'Aucd', 'nutnan e', 'contirmod', 'Youraclf']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000597.jpg	['Downy Unstopables', 'KG', 'Mohlo', 'TOPAOlU', 'Iight', 'Up', '2wEEks ,', 'JUQ', 'Downy', 'TusTS [']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000703.jpg	"['WAPO: FEDERAL PROSECUTORS HAVE ISSUED NEW SUBPOENAS', 'MSNBC', 'RELATED To""FAKE ELECTOR"" SCHEME IN MULTIPLE STATES', 'Livd', 'J40E']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000888.jpg	['THUMA']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000558.jpg	['BREAKING NEWS', 'JAN. 6 JUDGE ORDERS HEARING NO LATER THAN FRIDAY', 'MSNBC', 'LIVE', '0;305']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000666.jpg	"['WAPO: JACK Smiths PROBE INTO ""FAKE ELECTORS""', 'MSNBC', 'STILL ONGOING DESPITE FILING OF FEDERAL INDICTMENT', 'LiV', '78445']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000882.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000315.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Liv', '6 205']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000839.jpg	['UPCOMING TRUMP TRIALS', 'God wo', 'Ny AG civil FRAUD Suit OCTOBER 2, 2023', 'FEDERAL Civil DEFAMATION Suit JANUARY 15, 2024', 'MANHATTAN DA Hush MONey CASE MARCH 25, 2024', 'FEDERAL CLASSIFIED DOCUMENTS CASE MAY 20, 2024', 'FEDERAL JANUARY Gth CASE UNSCHEDULED', 'MSNBC', 'LIVI', '03555', 'IU']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000154.jpg	"['RON DESANTIS"" MAIN PRESIDENTIAL CAMPAIGN PitCH', 'MSNBC', 'IS THAT HELL MAKE AMERICA MORE LIKE FLORIDA', 'Livd', 'O.Oo1']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000389.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'Jeccl ddo']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000675.jpg	['AMy GARDNER', 'che Uukxahlnaton Vost', 'MSNBC', 'NATIONAL POLITIcAL REPORTER', 'Livd', 'O441']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000289.jpg	['@hc Wolumubus Oseutch', 'A tale of two polls. Why are poll', 'results about Ohio Issue 1 so very', 'different?', 'Experts', 'Robert Alerander and John Curlel', 'It is the first August statewide election on an issue in', 'nearly 100 years:', 'MSNBC', 'LIV', '0:10 5']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000825.jpg	"[""Doe was convinced by [Trump's] statements that ACN"", 'was a great opportunity', ""Trump's endorsement sold"", 'her on the opportunity:', 'MSNBC', 'Liv', '9.545']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000005.jpg	['MSNBC', 'Livd', 'Wi30m']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000404.jpg	['HIGH-STAKES OHIQ BALLOT', 'ONEASURE SOUHD DECIDE', 'MSNBC', 'FUTURE OF ABORTION', 'THE STATE', 'LIVE', '7*205']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000494.jpg	['Elc Nelu Jork Uielce', 'Jan: 6 Prosecutors Ask for Protective', 'Order; Citing Threatening Trump Post', 'Nlon Totrt', 'Aanuennbcune', '1', 'MSNBC', 'LIVi', '0.326']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000886.jpg	['THUMA']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000849.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000875.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000085.jpg	['Illinois to ban advertising for guns', 'allegedly marketed to kids and', 'militants', 'Dy Johno conmor', 'The prime exhibit', 'is the JR-15,', 'a smaller; lighter', 'version of the AR-15 semi-automatic rifle', 'MSNBC', 'UeaB']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000580.jpg	"[""DIKTARVY'"", 'Tell your noalthcare providor right oway about Ony symptoma You navo Whlle taking DikARVY']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000233.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livt', '0:15 #']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000437.jpg	['Moy Increato rtol dlobotic kotoacidosl . Syrnptoms ol ketoacldosh', '(arxiqu', 'Include nausoa  vomiting; stomach polns, tlrodnoss und troublo breathing.']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000563.jpg	['gelden,', 'ALL YOU CAN FAT', 'corral', 'WINGS & FrIED CHICKEN']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000229.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHILMALDor']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000160.jpg	"['[WGHM""', 'hotspot for loprosy', 'Report: Contral Florida i', ':behind the', 'Florida', 'cases', 'As leprosy cases rise in Florida, what', 'you must know about the infectious', 'disease', 'B', 'MSNBC', 'ecmcl ddo', 'What""$', 'increasen', 'In leprosy']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000696.jpg	"['WAPO: FEDERAL PROSECUTORS HAVE ISSUED NEW SUBPOENAS', 'MSNBC', 'RELATED To""FAKE ELECTOR"" SCHEME IN MULTIPLE STATES', 'WAchLLluldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000182.jpg	['LEPROSY CASES ON THE RISE IN FLORIDA', 'MSNBC', 'LIVE', '7H115']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000644.jpg	['Coordinated', 'Eifort', 'MSNBC', 'JRACHLL MaLDor_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000661.jpg	['AMy GARDNER', 'Chc Ukshinaton Vost', 'MSNBC', 'NATIONAL POLITIcAL REPORTER', 'Liv', '0*435']
